Out-degree strong,Betweeness strong
4,0.0011397383116495592
5,7.280886368452562e-05
81,7.094946056542042e-05
10,0.0013597503039525307
6,0.0008157417739497719
4,7.81943434917197e-07
2,0.0011211021708683905
25,0.009813880951394089
1,0.0
12,0.0
13,0.011761331987879315
12,7.160974898745779e-05
56,0.002128114053216934
5,0.0005239076234728405
50,0.0026847925157453484
26,4.8561681818293974e-05
2,0.0
3,0.001965512108525296
1,0.002091612172658869
13,0.00010668622060651517
6,0.004477427473859954
2,2.7321596115227625e-06
5,0.0005739799955863607
8,0.0005393319805548298
6,1.984931888043777e-06
104,0.0025040125779578776
1,0.0005530327154539666
1,1.046969360788911e-06
5,0.0005291894526299356
2,3.0053649540903257e-05
114,0.009195568899993135
41,0.009368810725011674
23,0.0005158687769905583
41,0.012403007592003244
69,0.0024725832100249857
1,3.222660071049249e-05
72,0.0014539561929620332
23,0.0029827236790452793
14,0.00026372372349428157
24,0.0027153074493551197
55,5.343099986700865e-05
2,4.413418189621552e-06
6,0.00010304667893561848
29,0.07654411428976765
2,0.0005105484076993756
5,4.1198534546857734e-05
2,1.6649005885470043e-06
1,1.10523916187345e-05
1,0.002001343247350151
14,9.58034063495094e-05
1,0.0
43,3.806266628629072e-06
57,0.005973816080883958
1,7.26638194553926e-08
40,0.0006463780054521231
4,0.00017643318836897635
13,1.9438452477886677e-05
6,0.0010988227669765577
17,0.0010182030671825445
1,6.039295893288049e-06
1,0.002347061496117074
2,4.073220621156956e-06
7,0.00019763991387372897
12,0.0037440382604301877
4,1.6481359263051525e-05
63,0.002216236421540174
27,0.0010782663187216242
15,0.0019252043759917957
7,0.002118860627717497
3,0.0
3,1.3036822749020428e-05
4,9.13135023242198e-05
11,0.00045314076312949594
11,0.021995037232520148
25,0.001034406330695118
1,5.448839390800513e-06
7,0.0021141594717349545
7,0.00014492660884686464
7,0.0010731315170192648
2,0.0005021885582911093
1,0.0
5,0.0001400811953667619
3,8.530459047619797e-05
5,0.00012299474194775873
77,0.04025107874408965
2,4.624061238070439e-08
24,0.001598368977813803
4,3.666646035179777e-06
7,0.00034876450630505306
84,0.008660745034263673
20,2.4654813082499974e-05
54,0.003994491670246199
1,2.266562970628621e-06
47,0.0026618331978366236
71,0.004930766790749586
4,0.0010497769129189523
5,0.0005084695080311296
1,0.00033604324258485553
34,0.004359520409629046
50,5.695345745583817e-05
17,0.0033669319357742967
4,6.358084202346853e-08
20,1.1362058822330533e-06
19,0.020339547319389098
4,0.0001988493865517312
2,2.328420200067362e-06
19,0.0006871464989732557
1,2.792547649358039e-06
1,0.0
5,5.21311181844915e-06
2,0.0
2,3.0597057515293773e-06
7,0.00010466592044453883
12,0.0009110820799488177
87,0.0025796939228097363
1,4.495650444351369e-05
80,0.00038038947115340364
3,0.0006489307578906474
26,0.0005994627507827411
3,0.0011234229555984131
22,3.9738067969618755e-05
3,0.0020114070931859795
18,0.0003945377402026496
1,8.787154146839354e-06
29,2.607698715200931e-05
39,0.0011445417655935595
3,1.709559698250789e-05
10,0.0008401781305584102
11,5.389584245304946e-05
19,2.3456919494808036e-05
8,6.508949034460956e-05
2,8.886406683218385e-06
51,0.006760788195042199
6,2.858791278782491e-06
1,3.637259627770839e-05
4,0.0005090113123827848
12,0.012131039063982193
35,0.031141086707254833
10,0.00017570459930480887
3,0.012388387809511006
20,0.0009928816609236645
16,0.004678070809069821
6,0.00016360084361778283
4,0.00037531312120086814
1,0.0
20,2.7568867710780097e-05
4,0.0021926803520722566
19,0.007286693406529123
16,0.0068460697371693765
2,2.8762090190302987e-06
4,0.0005361527667399667
1,8.28996322475709e-05
16,0.005523620453896665
4,6.0847830058415335e-05
4,0.0
23,0.015768412185946507
4,2.3054238306508117e-06
66,0.005408736231563358
5,2.2283571299653732e-07
6,0.0002216477863747834
19,5.368509149988556e-06
2,0.0005086758017155304
1,8.382157879222334e-07
61,0.04537219161769449
28,0.00027344497203609725
25,2.432545934341855e-05
1,3.722150781317894e-06
2,1.8546634605116907e-06
6,3.038255660376464e-06
26,0.001296166081375855
5,0.00011002623905496322
22,0.0001018685603401893
1,0.00013392614969696853
22,0.0014346581718418085
3,0.0022027030424595236
35,0.001033377644118816
4,1.2588752542976054e-05
1,9.374949552581886e-07
18,4.089637355183727e-05
3,0.0005086467361877482
19,0.007664857272348379
1,0.0
1,3.629136351933443e-05
17,0.0009848883127045935
1,8.477445603129137e-08
8,8.383059087433335e-06
8,0.0011433432670560867
1,1.0563437411412285e-06
22,0.0
47,0.012097120878630014
7,0.00012105988276975394
34,0.0006056680244511007
1,7.26638194553926e-08
2,2.3336965795332883e-05
1,2.992178251952329e-06
1,2.273462971580708e-06
7,0.002046514051553481
13,0.0010329757184639793
4,0.002042590112412263
15,0.0019861493523786553
45,0.002856399841655559
1,2.2315861609658704e-05
4,4.8170407741884255e-06
54,0.0002584677101736666
8,5.657811046483178e-05
1,0.0007116311042662795
8,0.0007965356509659156
4,0.0027651127820945767
7,0.007170033844475582
4,4.909772400435547e-05
95,0.0113096166358463
29,0.025630278728143465
45,0.0010914070801444074
29,0.00202164323152191
2,2.0937966384943226e-06
1,2.535596342557544e-07
61,0.01413573761458713
13,0.0012406131951244457
16,0.0010129860206123562
19,0.013493333013980811
14,2.7709529854114867e-06
1,4.441847660101414e-05
53,0.008440541903625738
1,3.2761904684887884e-07
1,0.0
28,0.002508776930177422
8,1.2927111394364414e-05
1,0.0
1,0.0
2,0.00011622264668169748
11,0.0003436017609533564
1,5.35417617039735e-08
8,0.002333627174255844
69,0.00419405923623296
21,0.011569373316423357
14,0.0035321649123536357
36,3.7950860268924944e-05
10,9.248122476140878e-08
7,0.0006023878585200683
2,1.6563906661262798e-05
2,0.0
12,7.841496123545883e-06
1,0.0
18,0.0045106623604368274
10,5.528768871605959e-07
18,0.017700794376556132
11,0.0003784811955614757
6,0.0023275134344706446
2,0.007586544770504142
8,0.011672218355483887
36,0.006655792921054463
2,4.150613524036816e-05
2,0.0005174813956316984
25,0.005105138955570015
1,1.8367798806779797e-07
65,0.000672575599689755
4,0.0041414101348483945
45,0.0031080904559310832
3,2.4896105355276444e-05
1,0.0
11,0.00012088474589212967
7,1.4884687607008333e-05
6,7.38748831129825e-07
4,0.0032255000359145544
20,0.008710798779072186
7,0.0015399718969902323
18,0.0012687674848098894
86,0.02851215122377631
56,0.010119243275056164
4,3.216925059607363e-05
6,4.0418684044935073e-05
24,0.002073905291408719
10,0.00023388491122272739
13,0.00042368823099957117
2,5.758146945406923e-06
8,0.007917112596246683
5,1.2750963432916933e-05
48,0.0009884558285442094
1,0.0
2,2.288910312844867e-06
47,0.00242415519515946
1,3.6197893490782696e-05
1,0.0004640964540995723
1,0.0
22,0.002555200255869747
5,0.0057929086803305595
7,0.0016495871591203778
17,6.581437575214997e-05
72,0.0021078403817462255
2,7.423199162740002e-07
31,0.00024396366892130204
82,0.03195336150217171
18,0.0003145883676966499
6,0.00027348984588818396
5,0.0025259809246196904
6,0.002221192559244975
5,0.000702976625042778
39,0.0003128714918649681
13,0.004230386745320616
89,0.013677272210100096
1,0.0
1,8.184131386175277e-06
60,0.012094133189517372
2,9.851629315516538e-05
66,0.003663035294507083
5,0.00011771928701514714
8,0.00044919231938446707
5,5.762156980568145e-05
2,0.0001560920137895287
6,6.895561788745388e-05
3,0.00017854984724263175
15,3.1729435814550695e-05
3,5.168350293022858e-06
2,0.00279094678354246
9,0.00023640212562904818
10,0.0023150658285983443
12,0.002457973356223866
12,0.000773487836949097
1,4.959062556189856e-05
20,0.0002664757958386069
3,3.218979466807382e-05
5,0.00011754630108495494
3,1.0294006509352073e-05
2,1.9480814879220554e-06
8,0.0016449694414555902
17,0.001416038080497916
1,0.006639698171030481
77,0.00705416902476726
1,0.0
8,3.661257800989847e-05
13,0.006526482908257895
7,2.2621894491523436e-05
3,3.7736743570500563e-06
3,1.5357663386941444e-06
10,0.000997496145365001
1,0.0012722410098590577
5,4.642401978433991e-05
3,5.80552471529492e-06
26,0.00028934422405751194
25,0.0063700003303859805
3,0.0005287736478270463
22,0.0008124965159768043
5,0.0004746393875252628
21,0.00040276382492177476
44,0.0038129196230891984
9,0.00027240158669662235
2,4.201604547357101e-05
38,0.0015318238743291192
25,4.210544897239784e-05
3,0.0008027070564714178
9,6.358084202346853e-08
2,1.5659805841634944e-05
72,0.009163984208873523
39,0.001654619054359592
35,0.007744613729706425
18,6.159126275046086e-05
2,3.8849493618281185e-05
3,1.6992784150026158e-05
4,0.00040534096142447114
1,0.001648883803546102
15,0.0003329701989475508
4,0.003593323254273655
11,0.0004767383813935613
25,0.012096178677924833
1,1.6311097732847552e-06
1,0.0
13,0.00011393343560107136
8,0.0
6,0.0012270528946309713
3,1.9177810047311303e-06
7,0.0014938701558551044
4,0.00018697055894200028
95,0.004609104321046069
5,0.008232138514111146
61,0.0017223248759428574
3,7.74645130814643e-05
11,1.1041118613253762e-05
4,0.0022502416894135797
2,0.000577256191357453
14,7.62040065510618e-05
19,0.010463957037944645
1,0.0005076294427153727
27,0.0004109295699563803
6,0.00437465782629246
45,0.00825871557843217
11,0.00026884955924895166
25,0.014834143630480686
17,0.0018919218908898226
47,0.0005091316715723242
10,4.525061990203952e-07
12,0.0034952362657873306
9,0.010983372146981208
2,0.0005096640296601237
5,0.0
9,0.002394267174376295
4,2.906552778215704e-08
6,0.0009424406212026061
30,0.011193416902927853
3,0.0007074413122787579
1,1.0730024006246309e-06
66,0.001589471517693632
5,0.0
1,0.0021120945643378296
6,0.0
17,0.002854490930383757
27,0.001153210324759636
9,0.0
1,0.0
10,0.00019942140740893124
11,0.00021577748349356618
1,0.008388528260068745
3,4.2695930415123056e-05
87,0.0011660228187392024
19,0.00046232461966017675
3,4.434675714480947e-05
2,0.0
17,0.00015165277190853506
4,6.817257358861597e-06
12,0.0005288400726400422
60,0.001864328343625503
1,5.0771562422313075e-06
11,0.001264438930742632
4,0.002001456217852364
5,0.0007361260912322665
12,0.00016025545893571657
7,4.717330272864155e-05
32,0.001785416856333594
3,0.0
69,0.03404553708005594
2,4.9878668296620726e-05
29,0.0
3,0.00040735158620290157
1,8.430072357178732e-07
20,0.003138949734135466
11,9.000665055159612e-06
1,4.2076979174689974e-05
5,0.0008339749051860213
1,0.00034907021928630303
9,7.145275579780272e-07
1,0.0
3,0.00042267904463071045
11,5.500291483565815e-05
7,0.0005086467361877482
74,0.0002822732811253993
3,3.585149590175315e-05
11,0.006030026505052756
2,0.0045062025328486445
35,0.0014477638213653908
3,0.0
3,0.009446279523295218
16,0.00495553294729787
7,8.898042602836313e-05
2,6.764566850496892e-07
5,0.0023868189661021577
18,0.0005168845056149637
64,0.0011587810222791082
3,0.0010734101376206084
16,0.0011973973032501078
2,9.248122476140878e-08
5,0.0031375028067955665
17,0.012457212799860543
1,2.3685800299629302e-05
21,0.0001809390619992469
10,0.0015457908565974033
4,1.2457840574018742e-05
34,0.0019904565399089585
8,0.0007299719145125485
12,0.0005377695827859357
30,0.0012743557340443121
13,0.00013434963076384762
1,0.00030008606012317133
4,2.1120950188367453e-06
41,0.0018817176506400882
64,0.007844253926654204
7,0.0011598324452992625
10,0.0
4,7.825334402888435e-07
16,0.00013580936421754347
1,5.405380791709483e-06
19,0.001737851839541422
5,0.001558737752859207
24,0.0003195479098988611
7,0.0006943676344616709
1,5.764663010127814e-07
46,0.003026960116241979
8,0.00021834506582157892
20,0.0032544752020587948
17,1.3290991411884022e-06
26,0.002209924390326883
4,0.002304567160755756
25,0.009067344340259114
39,0.0010200987361932592
4,0.0022010832650106323
3,1.505623258180039e-05
29,7.143611946958087e-05
4,7.576600559368052e-07
1,0.0018695357841810437
27,5.032692219908573e-05
45,0.004248839384201187
17,0.006126427004089397
11,0.0006635544004078585
16,8.79721870535112e-06
7,0.003737390031766414
41,0.001638736763117557
3,1.888058014415086e-05
13,0.0005402792806815048
11,0.00035828905752650545
9,0.005923610412921702
4,2.185256911058354e-05
25,0.001496352028518132
61,0.0005955437585718768
6,8.107719936248812e-06
18,5.258121321603102e-05
67,0.012707859305360529
9,0.001934486565156763
2,0.0013739275637955775
10,2.0660163939289995e-05
14,0.001049638541609327
8,0.000522768477392029
2,0.00010882869649503783
1,0.0
24,0.0
1,5.424044017985214e-05
10,0.0008359674095398499
6,1.2127633960566695e-06
30,0.02846976298003941
16,0.0008962695052585762
1,6.539743750985335e-07
4,0.0
2,0.00013920830459500497
3,0.0024666689370484722
17,0.0005167804723817725
8,0.0009367405314014112
1,1.0808743143989651e-06
3,0.004887376441566427
3,6.060681277262192e-05
9,4.3055202978681437e-05
49,0.004075425342383597
3,3.455334585542792e-05
106,0.010103960271137665
1,0.0003324950391711993
1,0.00016863858801728103
8,0.00020354847287045596
13,0.00013231844916075406
1,0.0005076294427153727
2,0.0
7,7.809886294019928e-07
31,0.0005506582053158049
44,0.004741287708581305
25,0.0012474547075870545
11,0.0001077785805026964
1,5.130086207907602e-06
9,0.0
2,0.002065670454518663
3,4.953711213020688e-06
40,0.005823397964112977
